19.7367344789859800,19.7367344789853370,0.0000000000006430
49.3269932357256880,49.3269932357250060,0.0000000000006821
49.3269932357256020,49.3269932357264620,0.0000000000008598
78.9172519924649550,78.9172519924661340,0.0000000000011795
98.5946369497168290,98.5946369497156070,0.0000000000012221
98.5946369497170710,98.5946369497170560,0.0000000000000142
128.1848957064564700,128.1848957064567300,0.0000000000002558
128.1848957064564700,128.1848957064567300,0.0000000000002558
167.4655624048056400,167.4655624048041000,0.0000000000015348
167.4655624048057200,167.4655624048055800,0.0000000000001421
