19.7376173577191030,19.7376173577184450,0.0000000000006573
49.3344959592670450,49.3344959592677270,0.0000000000006821
49.3344959592678410,49.3344959592677270,0.0000000000001137
78.9313745608163230,78.9313745608170050,0.0000000000006821
98.6308114149417320,98.6308114149416330,0.0000000000000995
98.6308114149419880,98.6308114149416330,0.0000000000003553
128.2276900164905600,128.2276900164909000,0.0000000000003411
128.2276900164916600,128.2276900164909000,0.0000000000007674
167.5788727232913700,167.5788727232928500,0.0000000000014779
167.5788727232918500,167.5788727232928500,0.0000000000009948
